"id";"composer";"genre";"order";"cat";"recommend";"title";"search";"date";"suite";"album_count";"nickname";"openopus";"duration";"spotify_loaded"
"BACH00195";"Bach";"Vocal - Cantata";80.0;"BWV 163";"";"Nur jedem das Seine";"";1715;"";16;"";0;1001890;0
"BACH00196";"Bach";"Vocal - Cantata";80.0;"BWV 164";"";"Ihr, die ihr euch von Christo nennet ";"";1725;"";16;"";0;1017825;0
"BACH00197";"Bach";"Vocal - Cantata";80.0;"BWV 165";"";"O heilges Geist- und Wasserbad";"";1715;"";15;"";0;791292;0
"BACH00198";"Bach";"Vocal - Cantata";80.0;"BWV 166";"";"Wo gehest du hin?";"";1724;"";27;"";0;1017051;0
"BACH00199";"Bach";"Vocal - Cantata";80.0;"BWV 167";"";"Ihr Menschen, rühmet Gottes Liebe ";"";1723;"";27;"";0;1095399;0
"BACH00200";"Bach";"Vocal - Cantata";80.0;"BWV 168";"";"Tue Rechnung! Donnerwort";"";1725;"";16;"";0;787526;0
"BACH00201";"Bach";"Vocal - Cantata";80.0;"BWV 169";"";"Gott soll allein mein Herze haben";"";1726;"";58;"";0;1460966;0
"BACH00202";"Bach";"Vocal - Cantata";80.0;"BWV 170";"";"Vergnügte Ruh, beliebte Seelenlust ";"";1726;"";90;"";0;1380545;0
"BACH00203";"Bach";"Vocal - Cantata";80.0;"BWV 171";"";"Gott, wie dein Name, so ist auch dein Ruhm ";"";1729;"";19;"";0;880905;0
"BACH00204";"Bach";"Vocal - Cantata";80.0;"BWV 172.1";"";"Erschallet, ihr Lieder, erklinget, ihr Saiten! ";"";1714;"";1;"";0;0;0
"BACH00205";"Bach";"Vocal - Cantata";80.0;"BWV 172.2";"";"Erschallet, ihr Lieder, erklinget, ihr Saiten! ";"";1724;"";0;"";0;0;0
"BACH00206";"Bach";"Vocal - Cantata";80.0;"BWV 172.3";"";"Erschallet, ihr Lieder, erklinget, ihr Saiten! ";"";1731;"";0;"";0;0;0
"BACH00207";"Bach";"Vocal - Cantata";80.0;"BWV 173.2";"";"Erhöhtes Fleisch und Blut";"";1729;"";0;"";0;0;0
"BACH00208";"Bach";"Vocal - Cantata";80.0;"BWV 173.1";"";"Durchlauchtster Leopold";"";1722;"";0;"";0;0;0
"BACH00209";"Bach";"Vocal - Cantata";80.0;"BWV 174";"";"Ich liebe den Höchsten von ganzem Gemüte";"";1729;"";50;"";0;1274052;0
"BACH00210";"Bach";"Vocal - Cantata";80.0;"BWV 175";"";"Er rufet seinen Schafen mit Namen";"";1725;"";23;"";0;906171;0
"BACH00211";"Bach";"Vocal - Cantata";80.0;"BWV 176";"";"Es ist ein trotzig und verzagt Ding";"";1725;"";17;"";0;652085;0
"BACH00212";"Bach";"Vocal - Cantata";80.0;"BWV 177";"";"Ich ruf zu dir, Herr Jesu Christ ";"";1732;"";31;"";0;1397358;0
"BACH00213";"Bach";"Vocal - Cantata";80.0;"BWV 178";"";"Wo Gott der Herr nicht bei uns hält";"";1724;"";20;"";0;1174505;0
"BACH00214";"Bach";"Vocal - Cantata";80.0;"BWV 179";"";"Siehe zu, daß deine Gottesfurcht nicht Heuchelei sei ";"";1723;"";21;"";0;835399;0
"BACH00215";"Bach";"Vocal - Cantata";80.0;"BWV 180";"";"Schmücke dich, o liebe Seele ";"";1724;"";61;"";0;1368544;0
"BACH00216";"Bach";"Vocal - Cantata";80.0;"BWV 181";"";"Leichtgesinnte Flattergeister";"";1724;"";15;"";0;826826;0
"BACH00217";"Bach";"Vocal - Cantata";80.0;"BWV 182";"";"Himmelskönig, sei willkommen ";"";1714;"";84;"";0;1767891;0
"BACH00218";"Bach";"Vocal - Cantata";80.0;"BWV 183";"";"Sie werden euch in den Bann tun";"";1725;"";21;"";0;840944;0
"BACH00219";"Bach";"Vocal - Cantata";80.0;"BWV 184.2";"";"Erwünschtes Freudenlicht";"";1728;"";0;"";0;0;0
"BACH00220";"Bach";"Vocal - Cantata";80.0;"BWV 184.1";"";"Incomplete cantata";"";1721;"";0;"";0;0;0
"BACH00221";"Bach";"Vocal - Cantata";80.0;"BWV 185.1";"";"Barmherziges Herze der ewigen Liebe";"";1715;"";1;"";0;193750;0
"BACH00222";"Bach";"Vocal - Cantata";80.0;"BWV 185.2";"";"Barmherziges Herze der ewigen Liebe";"";1723;"";1;"";0;134250;0
"BACH00223";"Bach";"Vocal - Cantata";80.0;"BWV 186.2";"";"Ärgre dich, o Seele, nicht ";"";1723;"";0;"";0;0;0
"BACH00224";"Bach";"Vocal - Cantata";80.0;"BWV 186.1";"";"Ärgre dich, o Seele, nicht ";"";1716;"";1;"";0;211533;0
"BACH00225";"Bach";"Vocal - Cantata";80.0;"BWV 187";"";"Es wartet alles auf dich";"";1726;"";29;"";0;1144597;0
"BACH00226";"Bach";"Vocal - Cantata";80.0;"BWV 188";"";"Ich habe meine Zuversicht";"";1728;"";23;"";0;1477065;0
"BACH00227";"Bach";"Vocal - Cantata";80.0;"BWV 190.1";"";"Singet dem Herrn ein neues Lied";"";1724;"";0;"";0;0;0
"BACH00228";"Bach";"Vocal - Cantata";80.0;"BWV 190.2";"";"Singet dem Herrn ein neues Lied";"";1730;"";0;"";0;0;0
"BACH00229";"Bach";"Vocal - Cantata";80.0;"BWV 191";"";"Gloria in excelsis Deo";"";1745;"";42;"";0;889465;0
"BACH00230";"Bach";"Vocal - Cantata";80.0;"BWV 192";"";"Nun danket alle Gott";"";1730;"";28;"";0;733239;0
"BACH00231";"Bach";"Vocal - Cantata";80.0;"BWV 193.2";"";"Ihr Tore zu Zion";"";1727;"";0;"";0;0;0
"BACH00232";"Bach";"Vocal - Cantata";80.0;"BWV 193.1";"";"Ihr Häuser des Himmels, ihr scheinenden Lichter ";"";1727;"";0;"";0;0;0
"BACH00233";"Bach";"Vocal - Cantata";80.0;"BWV 194.3";"";"Höchsterwünschtes Freudenfest";"";1728;"";0;"";0;0;0
"BACH00234";"Bach";"Vocal - Cantata";80.0;"BWV 194.4";"";"Höchsterwünschtes Freudenfest?";"";1726;"";0;"";0;0;0
"BACH00235";"Bach";"Vocal - Cantata";80.0;"BWV 194.2";"";"Höchsterwünschtes Freudenfest";"";1723;"";0;"";0;0;0
"BACH00236";"Bach";"Vocal - Cantata";80.0;"BWV 194.1";"";"model for church versions of BWV 194";"";1720;"";0;"";0;0;0
"BACH00237";"Bach";"Vocal - Cantata";80.0;"BWV 195.3";"";"Dem Gerechten muß das Licht";"";1749;"";0;"";0;0;0
"BACH00238";"Bach";"Vocal - Cantata";80.0;"BWV 195.1";"";"Dem Gerechten muß das Licht";"";1729;"";0;"";0;0;0
"BACH00239";"Bach";"Vocal - Cantata";80.0;"BWV 195.2";"";"Dem Gerechten muß das Licht";"";1742;"";0;"";0;0;0
"BACH00240";"Bach";"Vocal - Cantata";80.0;"BWV 196";"";"Der Herr denket an uns";"";1708;"";47;"";0;663998;0
"BACH00241";"Bach";"Vocal - Cantata";80.0;"BWV 197.2";"";"Gott ist unsre Zuversicht";"";1737;"";1;"";0;76250;0
"BACH00242";"Bach";"Vocal - Cantata";80.0;"BWV 197.1";"";"Ehre sei Gott in der Höhe";"";1728;"";0;"";0;0;0
"BACH00243";"Bach";"Vocal - Cantata";80.0;"BWV 198";"1";"Laß, Fürstin, laß noch einen Strahl";"";1727;"";47;"Trauer-Ode";0;2303622;0
"BACH00244";"Bach";"Vocal - Cantata";80.0;"BWV 199.2";"";"Mein Herze schwimmt im Blut";"";1721;"";2;"";0;0;0
"BACH00245";"Bach";"Vocal - Cantata";80.0;"BWV 199.3";"";"Mein Herze schwimmt im Blut";"";1723;"";2;"";0;0;0
"BACH00246";"Bach";"Vocal - Cantata";80.0;"BWV 199.1";"";"Mein Herze schwimmt im Blut";"";1714;"";2;"";0;0;0
"BACH00247";"Bach";"Vocal - Cantata";80.0;"BWV 200";"";"Aria Bekennen will ich seinen Namen";"";1742;"";17;"";0;260573;0
"BACH00248";"Bach";"Vocal - Cantata";80.0;"BWV 201";"";"Geschwinde, ihr wirbelnden Winde";"";1729;"";17;"";0;2944128;0
"BACH00249";"Bach";"Vocal - Cantata";80.0;"BWV 202";"1";"Weichet nur, betrübte Schatten ";"";1718;"";129;"";0;1330878;0
"BACH00250";"Bach";"Vocal - Cantata";80.0;"BWV 203";"";"Amore traditore";"";1720;"";15;"";0;797159;0
"BACH00251";"Bach";"Vocal - Cantata";80.0;"BWV 204";"";"Ich bin in mir vergnügt a.k.a. Von der Vergnügsamkeit";"";1727;"";17;"";0;1797038;0
"BACH00252";"Bach";"Vocal - Cantata";80.0;"BWV 205.1";"";"Zerreißet, zersprenget, zertrümmert die Gruft";"";1725;"";0;"";0;0;0
"BACH00253";"Bach";"Vocal - Cantata";80.0;"BWV 205.2";"";"Blast Lärmen, ihr Feinde ";"";1734;"";0;"";0;0;0
"BACH00254";"Bach";"Vocal - Cantata";80.0;"BWV 206.1";"";"Schleicht, spielende Wellen ";"";1735;"";1;"";0;377333;0
"BACH00255";"Bach";"Vocal - Cantata";80.0;"BWV 206.2";"";"Schleicht, spielende Wellen ";"";1740;"";1;"";0;82826;0
"BACH00256";"Bach";"Vocal - Cantata";80.0;"BWV 207.1";"";"Vereinigte Zwietracht der wechselnden Saiten";"";1726;"";3;"";0;177000;0
"BACH00257";"Bach";"Vocal - Cantata";80.0;"BWV 207.2";"";"Auf, schmetternde Töne der muntern Trompeten ";"";1735;"";0;"";0;0;0
"BACH00258";"Bach";"Vocal - Cantata";80.0;"BWV 208.1";"";"Was mir behagt, ist nur die muntre Jagd";"";1713;"";1;"";0;0;0
"BACH00259";"Bach";"Vocal - Cantata";80.0;"BWV 208.2";"";"Was mir behagt, ist nur die muntre Jagd";"";1715;"";1;"";0;0;0
"BACH00260";"Bach";"Chamber";2.0;"BWV 1040";"";"Trio Sonata in F major";"";1713;"";9;"";0;127626;0
"BACH00261";"Bach";"Vocal - Cantata";80.0;"BWV 208.3";"";"Was mir behagt, ist nur die muntre Jagd ";"";1742;"";1;"";0;0;0
"BACH00262";"Bach";"Vocal - Cantata";80.0;"BWV 209";"";"Non sa che sia dolore";"";1747;"";56;"";0;1314719;0
"BACH00263";"Bach";"Vocal - Cantata";80.0;"BWV 210.2";"";"O holder Tag, erwünschte Zeit ";"";1741;"";2;"";0;365880;0
"BACH00264";"Bach";"Vocal - Cantata";80.0;"BWV 210.1";"";"O angenehme Melodei";"";1729;"";1;"";0;59066;0
"BACH00265";"Bach";"Vocal - Cantata";80.0;"BWV 211";"";"Schweigt stille, plaudert nicht a.k.a. Coffee Cantata";"";1734;"";60;"";0;1656052;0
"BACH00266";"Bach";"Vocal - Cantata";80.0;"BWV 212";"";"Mer hahn en neue Oberkeet a.k.a. Peasant Cantata";"";1742;"";42;"";0;1776669;0
"BACH00267";"Bach";"Vocal - Cantata";80.0;"BWV 213";"";"Laßt uns sorgen, laßt uns wachen a.k.a. Hercules auf ";"";1733;"";18;"";0;2820529;0
"BACH00268";"Bach";"Vocal - Cantata";80.0;"BWV 214";"";"Tönet, ihr Pauken! Erschallet, Trompeten! ";"";1733;"";29;"";0;1516004;0
"BACH00269";"Bach";"Vocal - Cantata";80.0;"BWV 215";"";"Preise dein Glücke, gesegnetes Sachsen ";"";1734;"";10;"";0;1940663;0
"BACH00270";"Bach";"Vocal - Cantata";80.0;"BWV 216.1";"";"Vergnügte Pleißenstadt";"";1728;"";0;"";0;0;0
"BACH00271";"Bach";"Vocal - Cantata";80.0;"BWV 216.2";"";"Erwählte Pleißenstadt a.k.a. Apollo et Mercurius";"";1730;"";0;"";0;0;0
"BACH00273";"Bach";"Vocal - Motet";20.0;"BWV 225";"";"Singet dem Herrn ein neues Lied";"";1727;"";159;"";0;773398;0
"BACH00274";"Bach";"Vocal - Motet";20.0;"BWV 226";"";"Der Geist hilft unser Schwachheit auf";"";1729;"";125;"";0;473754;0
"BACH00275";"Bach";"Vocal - Motet";20.0;"BWV 227";"1";"Jesu, meine Freude ";"";1735;"";205;"";0;1472531;0
"BACH00276";"Bach";"Vocal - Motet";20.0;"BWV 228";"";"Fürchte dich nicht";"";1715;"";109;"";0;561106;0
"BACH00277";"Bach";"Vocal - Motet";20.0;"BWV 229";"1";"Komm, Jesu, komm ";"";1732;"";209;"";0;603330;0
"BACH00278";"Bach";"Vocal - Motet";20.0;"BWV 230";"";"Lobet den Herrn, alle Heiden";"";1732;"";131;"";0;402359;0
"BACH00279";"Bach";"Vocal - Motet";20.0;"BWV 231";"";"Sei Lob und Preis mit Ehren";"";1732;"";6;"";0;285533;0
"BACH00280";"Bach";"Vocal - Motet";20.0;"BWV 118.1";"";"O Jesu Christ, meins Lebens Licht ";"";1737;"";0;"";0;0;0
"BACH00281";"Bach";"Vocal - Motet";20.0;"BWV 118.2";"";"O Jesu Christ, meins Lebens Licht ";"";1747;"";0;"";0;0;0
"BACH00283";"Bach";"Vocal - Mass";15.0;"BWV 232";"1";"Mass in B minor";"";1749;"";307;"";0;7574996;0
"BACH00285";"Bach";"Vocal - Mass";15.0;"BWV 233";"";"Kyrie–Gloria Mass in F major";"";1739;"";41;"";0;1520571;0
"BACH00286";"Bach";"Vocal - Mass";15.0;"BWV 233a";"";"Kyrie in F major";"";1708;"";3;"Christe, du Lamm Gottes";0;268866;0
"BACH00287";"Bach";"Vocal - Mass";15.0;"BWV 234";"";"Kyrie–Gloria Mass in A major";"";1738;"";55;"";0;1874321;0
"BACH00288";"Bach";"Vocal - Mass";15.0;"BWV 235";"";"Kyrie–Gloria Mass in G minor";"";1739;"";45;"";0;1643289;0
"BACH00289";"Bach";"Vocal - Mass";15.0;"BWV 236";"";"Kyrie–Gloria Mass in G major";"";1739;"";44;"";0;1660895;0
"BACH00290";"Bach";"Vocal - Mass";15.0;"BWV 1081";"";"Credo intonation";"";1748;"";3;"for Bassani Mass No. 5";0;48102;0
"BACH00291";"Bach";"Vocal - Mass";15.0;"BWV 237";"";"Sanctus in C major";"";1723;"";6;"";0;104680;0
"BACH00292";"Bach";"Vocal - Mass";15.0;"BWV 238";"";"Sanctus in D major";"";1723;"";10;"";0;180295;0
"BACH00293";"Bach";"Vocal - Mass";15.0;"BWV 240";"";"Sanctus in G major";"";1742;"";5;"";0;168120;0
"BACH00294";"Bach";"Vocal - Mass";15.0;"BWV 241";"";"Sanctus of Missa superba in D major";"";1748;"";3;"";0;130000;0
"BACH00295";"Bach";"Vocal - Mass";15.0;"BWV 242";"";"Christe eleison in G minor";"";1730;"";4;"after Durante";0;135840;0
"BACH00296";"Bach";"Vocal - Mass";15.0;"BWV 243";"1";"Magnificat";"";1734;"";296;"";0;1761425;0
"BACH00297";"Bach";"Vocal - Mass";15.0;"BWV 243.1";"";"Magnificat in E♭ major";"";1723;"";10;"";0;171426;0
"BACH00298";"Bach";"Vocal - Mass";15.0;"BWV 1082";"";"Suscepit Israel";"";1740;"";2;"from a Magnificat by Caldara";0;97541;0
"BACH00299";"Bach";"Vocal - Mass";15.0;"BWV 1083";"";"Tilge, Höchster, meine Sünden";"";1745;"";22;"";0;2025023;0
"BACH00301";"Bach";"Vocal - Oratorio";16.0;"BWV 244";"1";"St Matthew Passion";"";1741;"";306;"";0;12252375;0
"BACH00304";"Bach";"Vocal - Oratorio";16.0;"BWV 245";"1";"St John Passion";"";1724;"";176;"";0;6873973;0
"BACH00309";"Bach";"Vocal - Oratorio";16.0;"BWV 246";"";"St Luke Passion";"";1743;"";1;"Disputed";0;0;0
"BACH00310";"Bach";"Vocal - Oratorio";16.0;"BWV 247";"";"St Mark Passion";"";1738;"";22;"Reconstruction";0;6631403;0
"BACH00311";"Bach";"Vocal - Oratorio";16.0;"BWV 1088";"";"Arioso";"";1750;"";4;"So heb ich denn mein Auge sehnlich auf";0;126333;0
"BACH00312";"Bach";"Vocal - Oratorio";16.0;"BWV 248";"1";"Christmas Oratorio";"";1734;"";457;"";0;8443870;0
"BACH00319";"Bach";"Vocal - Oratorio";16.0;"BWV 249";"";"Easter Oratorio";"";1725;"";146;"";0;2523277;0
"BACH00323";"Bach";"Vocal - Oratorio";16.0;"BWV 11";"";"Ascension Oratorio";"";1735;"";28;"";0;1762826;0
"BACH00325";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 250";"";"Was Gott tut, das ist wohlgetan ";"";1736;"";4;"";0;97338;0
"BACH00326";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 251";"";"Sei Lob und Ehr dem höchsten Gut";"";1736;"";60;"";0;61506;0
"BACH00327";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 252";"";"Nun danket alle Gott";"";1736;"";7;"";0;65600;0
"BACH00328";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 253";"1";"Ach bleib bei uns, Herr Jesu Christ";"";1750;"";117;"";0;81440;0
"BACH00329";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 254";"0";"Ach Gott, erhör mein Seufzen";"";1750;"";75;"";0;62573;0
"BACH00330";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 255";"";"Ach Gott und Herr";"";1750;"";25;"";0;103800;0
"BACH00331";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 256";"";"Ach lieben Christen, seid getrost";"";1750;"";64;"";0;62880;0
"BACH00332";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 259";"";"Ach, was soll ich Sünder machen";"";1750;"";21;"";0;99000;0
"BACH00333";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 260";"";"Allein Gott in der Höh sei Ehr";"";1750;"";39;"";0;186345;0
"BACH00334";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 261";"";"Allein zu dir, Herr Jesu Christ";"";1750;"";81;"";0;227040;0
"BACH00335";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 262";"";"Alle Menschen müssen sterben";"";1750;"";17;"";0;124493;0
"BACH00336";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 263";"";"Alles ist an Gottes Segen";"";1750;"";58;"";0;87306;0
"BACH00337";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 264";"";"Als der gütige Gott";"";1750;"";23;"";0;82253;0
"BACH00338";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 265";"";"Als Jesus Christus in der Nacht";"";1750;"";11;"";0;241573;0
"BACH00339";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 266";"";"Als vierzig Tag nach Ostern warn";"";1750;"";10;"";0;53866;0
"BACH00340";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 267";"";"An Wasserflüssen Babylon";"";1750;"";27;"";0;156037;0
"BACH00341";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 268";"";"Auf, auf, mein Herz, und du mein ganzer Sinn";"";1750;"";8;"";0;51213;0
"BACH00342";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 269";"";"Aus meines Herzens Grunde";"";1750;"";22;"";0;131502;0
"BACH00343";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 270";"";"Befiehl du deine Wege";"";1750;"";85;"";0;69653;0
"BACH00344";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 271";"";"Befiehl du deine Wege";"";1750;"";18;"";0;70000;0
"BACH00345";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 272";"";"Befiehl du deine Wege";"";1750;"";25;"";0;76960;0
"BACH00346";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 273";"";"Christ, der du bist der helle Tag";"";1750;"";106;"";0;229533;0
"BACH00347";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 274";"";"Christe, der du bist Tag und Licht";"";1750;"";34;"";0;106440;0
"BACH00348";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 275";"";"Christ, du Beistand deiner Kreuzgemeine";"";1750;"";80;"";0;105506;0
"BACH00349";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 276";"";"Christ ist erstanden";"";1750;"";11;"";0;258389;0
"BACH00350";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 277";"";"Christ lag in Todesbanden";"";1750;"";85;"";0;236249;0
"BACH00351";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 278";"";"Christ lag in Todesbanden";"";1750;"";22;"";0;517640;0
"BACH00352";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 279";"";"Christ lag in Todesbanden";"";1750;"";20;"";0;76867;0
"BACH00353";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 280";"";"Christ unser Herr zum Jordan kam";"";1750;"";32;"";0;183318;0
"BACH00354";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 281";"";"Christus, der ist mein Leben";"";1750;"";8;"";0;217506;0
"BACH00355";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 282";"";"Christus, der ist mein Leben";"";1750;"";80;"";0;74184;0
"BACH00356";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 283";"";"Christus, der uns selig macht";"";1750;"";21;"";0;167520;0
"BACH00357";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 284";"";"Christus ist erstanden, hat überwunden";"";1750;"";10;"";0;66346;0
"BACH00358";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 285";"";"Da der Herr Christ zu Tische saß";"";1750;"";81;"";0;67813;0
"BACH00359";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 286";"";"Danket dem Herrn, denn er ist sehr freundlich";"";1750;"";7;"";0;48906;0
"BACH00360";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 287";"";"Dank sei Gott in der Höhe";"";1750;"";18;"";0;112506;0
"BACH00361";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 288";"";"Das alte Jahr vergangen ist";"";1750;"";89;"";0;142240;0
"BACH00362";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 289";"";"Das alte Jahr vergangen ist";"";1750;"";6;"";0;94640;0
"BACH00363";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 290";"";"Das walt Gott Vater und Gott Sohn";"";1750;"";92;"";0;102000;0
"BACH00364";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 291";"";"Das walt mein Gott";"";1750;"";8;"";0;81026;0
"BACH00365";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 292";"";"Den Vater dort oben";"";1750;"";20;"";0;71226;0
"BACH00366";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 293";"";"Der du bist drei in Einigkeit";"";1750;"";71;"";0;102333;0
"BACH00367";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 294";"";"Der Tag, der ist so freudenreich";"";1750;"";32;"";0;96426;0
"BACH00368";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 295";"";"Des Heilgen Geistes reiche Gnad";"";1750;"";16;"";0;51840;0
"BACH00369";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 296";"";"Die Nacht ist kommen";"";1750;"";81;"";0;179826;0
"BACH00370";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 297";"";"Die Sonn hat sich mit ihrem Glanz gewendet";"";1750;"";6;"";0;183306;0
"BACH00371";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 298";"1";"Dies sind die heilgen zehn Gebot";"";1750;"";125;"";0;86306;0
"BACH00372";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 299";"";"Dir, dir, Jehova, will ich singen";"";1750;"";44;"";0;126226;0
"BACH00373";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 300";"";"Du großer Schmerzensmann";"";1750;"";81;"";0;119493;0
"BACH00374";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 301";"";"Du, o schönes Weltgebäude";"";1750;"";78;"";0;72986;0
"BACH00375";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 302";"";"Ein feste Burg ist unser Gott";"";1750;"";26;"";0;114427;0
"BACH00376";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 303";"";"Ein feste Burg ist unser Gott";"";1750;"";82;"";0;337346;0
"BACH00377";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 304";"";"Eins ist not, ach Herr, dies Eine";"";1750;"";79;"";0;118320;0
"BACH00378";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 305";"";"Erbarm dich mein, o Herre Gott";"";1750;"";22;"";0;336826;0
"BACH00379";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 306";"";"Erstanden ist der heilig Christ";"";1750;"";103;"";0;116626;0
"BACH00380";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 307";"";"Es ist gewisslich an der Zeit";"";1750;"";51;"";0;160000;0
"BACH00381";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 308";"";"Es spricht der Unweisen Mund wohl";"";1750;"";87;"";0;61693;0
"BACH00382";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 309";"";"Es stehn vor Gottes Throne";"";1750;"";20;"";0;79680;0
"BACH00383";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 310";"";"Es wird schier der letzte Tag herkommen";"";1750;"";8;"";0;44000;0
"BACH00384";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 311";"";"Es woll uns Gott gnädig sein";"";1750;"";41;"";0;135233;0
"BACH00385";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 312";"";"Es woll uns Gott gnädig sein";"";1750;"";9;"";0;264226;0
"BACH00386";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 327";"1";"Vor deinen Thron tret ich hiermit";"";1750;"";127;"";0;117200;0
"BACH00387";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 313";"";"Für Freuden lasst uns springen";"";1750;"";22;"";0;141826;0
"BACH00388";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 314";"";"Gelobt seist du, Jesu Christ";"";1750;"";26;"";0;265866;0
"BACH00389";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 315";"";"Gib dich zufrieden und sei stille";"";1750;"";28;"";0;91426;0
"BACH00390";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 316";"";"Gott, der du selber bist das Licht";"";1750;"";89;"";0;75000;0
"BACH00391";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 317";"";"Gott der Vater wohn uns bei";"";1750;"";63;"";0;104560;0
"BACH00392";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 318";"";"Gottes Sohn ist kommen";"";1750;"";101;"";0;102733;0
"BACH00393";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 319";"";"Gott hat das Evangelium";"";1750;"";7;"";0;42000;0
"BACH00394";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 320";"";"Gott lebet noch";"";1750;"";8;"";0;206506;0
"BACH00395";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 321";"";"Gottlob, es geht nunmehr zum Ende";"";1750;"";60;"";0;68200;0
"BACH00396";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 322";"";"Gott sei gelobet und gebenedeiet";"";1750;"";7;"";0;209533;0
"BACH00397";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 323";"";"Gott sei uns gnädig und barmherzig";"";1750;"";4;"";0;54984;0
"BACH00398";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 325";"";"Heilig, heilig ";"";1750;"";18;"";0;70400;0
"BACH00399";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 326";"";"Herr Gott, dich loben alle wir";"";1750;"";7;"";0;140000;0
"BACH00400";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 328";"";"Herr Gott, dich loben wir";"";1750;"";9;"";0;1048773;0
"BACH00401";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 329";"";"Herr, ich denk an jene Zeit";"";1750;"";7;"";0;52840;0
"BACH00402";"Bach";"Vocal - Four-part chorale ";90.0;"BWV 330";"";"Herr, ich habe missgehandelt";"";1750;"";42;"";0;55666;0
